rang,id,naslov,tip,st_epizod,leto,ogledi,ocena
753,1473,City Hunter '91,TV,13,1991,9315,7.8
755,552,Digimon Adventure,TV,54,1999,247274,7.8
757,28907,"Gate: Jieitai Kanochi nite, Kaku Tatakaeri",TV,12,2015,411730,7.8
759,37141,Hataraku Saibou,TV,13,2018,178669,7.8
764,19703,Kyousou Giga (TV),TV,10,2013,105604,7.8
767,93,Mobile Suit Gundam SEED,TV,50,2002,118376,7.8
768,31764,Nejimaki Seirei Senki: Tenkyou no Alderamin,TV,13,2016,173159,7.8
772,2104,Seto no Hanayome,TV,26,2007,215269,7.8
773,1375,Watashi no Ashinaga Ojisan,TV,40,1990,8219,7.8
775,1818,Claymore,TV,26,2007,428796,7.8
777,5835,Hanasakeru Seishounen,TV,39,2009,46731,7.8
778,7645,Heartcatch Precure!,TV,49,2010,17719,7.8
779,3604,Hidamari Sketch x 365,TV,13,2008,22935,7.8
780,10357,Jinrui wa Suitai Shimashita,TV,12,2012,126371,7.8
781,5680,K-On!,TV,13,2009,536704,7.8
782,8525,Kami nomi zo Shiru Sekai,TV,12,2010,388519,7.8
783,516,Keroro Gunsou,TV,358,2004,43443,7.8
785,18153,Kyoukai no Kanata,TV,12,2013,564134,7.8
791,24893,Sidonia no Kishi: Daikyuu Wakusei Seneki,TV,12,2015,83286,7.8
792,34902,Tsurezure Children,TV,12,2017,271907,7.8
794,18245,White Album 2,TV,13,2013,141085,7.8
796,6024,Chi's Sweet Home: Atarashii Ouchi,TV,104,2009,20348,7.8
797,22265,Free!: Eternal Summer,TV,13,2014,214979,7.8
799,20431,Hoozuki no Reitetsu,TV,13,2014,79576,7.8
800,34542,Inuyashiki,TV,11,2017,235691,7.8
803,10620,Mirai Nikki,TV,26,2011,1046400,7.8
804,80,Mobile Suit Gundam,TV,43,1979,71846,7.8
807,795,Oniisama e...,TV,39,1991,18491,7.8
809,8311,Tegamibachi Reverse,TV,25,2010,44775,7.8
810,1562,Yamato Nadeshiko Shichihenge♥,TV,25,2006,110491,7.8
817,106,Hana yori Dango,TV,51,1996,36987,7.8
818,4192,Hayate no Gotoku!!,TV,25,2009,82631,7.8
823,210,Ranma ½,TV,161,1989,144311,7.8
824,582,Sexy Commando Gaiden: Sugoiyo!! Masaru-san,TV,48,1998,8338,7.8
825,33502,Shuumatsu Nani Shitemasu ka? Isogashii Desu ka? Sukutte Moratte Ii Desu ka?,TV,12,2017,173841,7.8
827,407,Tantei Gakuen Q,TV,45,2003,21831,7.8
829,479,Ueki no Housoku,TV,51,2005,78488,7.8
836,2828,Ie Naki Ko,TV,51,1977,6990,7.8
838,37965,Kaze ga Tsuyoku Fuiteiru,TV,23,2018,49567,7.8
840,251,Kyou kara Maou!,TV,78,2004,72518,7.8
842,90,Mobile Suit Gundam Wing,TV,49,1995,107753,7.8
844,5530,Pandora Hearts,TV,25,2009,295723,7.8
846,154,Shaman King,TV,64,2001,228603,7.8
848,534,Slayers,TV,26,1995,94715,7.8
849,28677,Yamada-kun to 7-nin no Majo,TV,12,2015,354811,7.8
850,31783,Yowamushi Pedal: New Generation,TV,25,2017,40941,7.8
851,7193,Aoi Bungaku Series,TV,12,2009,126123,7.8
852,31733,Bishoujo Senshi Sailor Moon Crystal Season III,TV,13,2016,28196,7.8
853,21405,Bokura wa Minna Kawai-sou,TV,12,2014,230536,7.8
854,28121,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka,TV,13,2015,628290,7.8
855,2508,Genshiken 2,TV,12,2007,64528,7.8
857,37029,Hoozuki no Reitetsu 2nd Season: Sono Ni,TV,13,2018,12929,7.8
859,1887,Lucky☆Star,TV,24,2007,402901,7.8
860,13203,Lupin the Third: Mine Fujiko to Iu Onna,TV,13,2012,35201,7.8
861,36038,Net-juu no Susume,TV,10,2017,220239,7.8
863,2582,Soukou Kihei Votoms,TV,52,1983,13339,7.8
864,6213,Toaru Kagaku no Railgun,TV,24,2009,317129,7.8
865,21995,Ao Haru Ride,TV,12,2014,365954,7.8
866,9919,Ao no Exorcist,TV,25,2011,934123,7.8
867,9074,Arakawa Under the Bridge x Bridge,TV,13,2010,107796,7.8
868,13535,Binbougami ga!,TV,13,2012,159037,7.8
870,31478,Bungou Stray Dogs,TV,12,2016,391225,7.8
875,31859,Hai to Gensou no Grimgar,TV,12,2016,377117,7.8
879,20847,Seitokai Yakuindomo*,TV,13,2014,147481,7.8
880,2451,Space Cobra,TV,31,1982,10851,7.8
881,1000,Uchuu Kaizoku Captain Herlock,TV,42,1978,21598,7.8
883,28249,Arslan Senki (TV),TV,25,2015,229194,7.8
884,37873,BanG Dream! Garupa☆Pico,TV,26,2018,5335,7.8
894,18897,Nisekoi,TV,20,2014,557848,7.8
897,396,Seikai no Senki,TV,13,2000,23113,7.8
898,5074,Tetsuwan Birdy Decode:02,TV,12,2009,36948,7.8
906,8426,Hourou Musuko,TV,11,2011,77571,7.7
907,10460,Kimi to Boku.,TV,13,2011,114776,7.7
914,22101,Soredemo Sekai wa Utsukushii,TV,12,2014,161064,7.7
915,37370,The Perfect World,TV,12,2016,68444,7.7
917,22199,Akame ga Kill!,TV,24,2014,856440,7.7
919,3841,Chi's Sweet Home,TV,104,2008,45227,7.7
920,951,Chibi Maruko-chan,TV,142,1990,6747,7.7
921,28669,Go! Princess Precure,TV,50,2015,8314,7.7
925,31227,Kindaichi Shounen no Jikenbo Returns 2nd Season,TV,22,2015,5996,7.7
927,3545,Kochira Katsushikaku Kameari Kouenmae Hashutsujo,TV,373,1996,7465,7.7
931,444,Maria-sama ga Miteru: Haru,TV,13,2004,18343,7.7
932,9510,Mitsudomoe Zouryouchuu!,TV,8,2011,32962,7.7
934,28927,Owari no Seraph: Nagoya Kessen-hen,TV,12,2015,339470,7.7
936,31592,Pokemon XY&amp;amp;Z,TV,47,2015,36903,7.7
937,1699,Romeo x Juliet,TV,24,2007,122749,7.7
938,19775,Sidonia no Kishi,TV,12,2014,162879,7.7
939,26,Texhnolyze,TV,22,2003,137035,7.7
940,12883,Tsuritama,TV,12,2012,115024,7.7
941,6956,Working!!,TV,13,2010,269813,7.7
942,37976,Zombieland Saga,TV,12,2018,139388,7.7
943,14941,AKB0048: Next Stage,TV,13,2013,27377,7.7
946,233,Daa! Daa! Daa!,TV,78,2000,16003,7.7
948,120,Fruits Basket,TV,26,2001,307789,7.7
953,8795,Panty &amp;amp; Stocking with Garterbelt,TV,13,2010,221814,7.7
954,290,Seikai no Monshou,TV,13,1999,34155,7.7
956,8937,Toaru Majutsu no Index II,TV,24,2010,260837,7.7
957,32717,Aikatsu Stars!,TV,100,2016,9862,7.7
964,74,Gakuen Alice,TV,26,2004,65725,7.7
965,18055,Hakkenden: Touhou Hakken Ibun 2nd Season,TV,13,2013,43475,7.7
966,2405,Hello! Lady Lynn,TV,36,1988,2384,7.7
968,27991,K: Return of Kings,TV,13,2015,183331,7.7
969,32491,Kanojo to Kanojo no Neko: Everything Flows,TV,4,2016,66534,7.7
971,2963,Minami-ke,TV,13,2007,129477,7.7
972,15315,Mondaiji-tachi ga Isekai kara Kuru Sou Desu yo?,TV,10,2013,336733,7.7
973,2547,Princess Sara,TV,46,1985,11045,7.7
974,18119,Servant x Service,TV,13,2013,126662,7.7
977,182,Tenkuu no Escaflowne,TV,26,1996,105353,7.7
978,1293,Urusei Yatsura,TV,195,1981,38753,7.7
979,477,Aria The Animation,TV,13,2005,101780,7.7
980,740,Bishoujo Senshi Sailor Moon R,TV,43,1993,92525,7.7
981,150,Blood+,TV,50,2005,263606,7.7
982,60,Chrno Crusade,TV,24,2003,171941,7.7
983,33988,Demi-chan wa Kataritai,TV,12,2017,206361,7.7
986,32979,Flip Flappers,TV,13,2016,116247,7.7
989,123,Fushigi Yuugi,TV,52,1995,77265,7.7
991,36028,Golden Kamuy,TV,12,2018,92740,7.7
992,15451,High School DxD New,TV,12,2013,438847,7.7
994,34973,Love Live! Sunshine!! 2nd Season,TV,13,2017,52783,7.7
996,14511,Minami-ke Tadaima,TV,13,2013,40411,7.7
997,12021,Poyopoyo Kansatsu Nikki,TV,52,2012,16389,7.7
999,21843,Shingeki no Bahamut: Genesis,TV,12,2014,251717,7.7
1000,9441,Yume-iro Pâtissière SP Professional,TV,13,2010,26000,7.7
1001,6347,Baka to Test to Shoukanjuu,TV,13,2010,411955,7.7
1002,530,Bishoujo Senshi Sailor Moon,TV,46,1992,194566,7.7
1003,966,Crayon Shin-chan,TV,2,1981,11513,7.7
1005,8086,Densetsu no Yuusha no Densetsu,TV,24,2010,189909,7.7
1006,71,Full Metal Panic!,TV,24,2002,338103,7.7
1009,160,"Ima, Soko ni Iru Boku",TV,13,1999,81194,7.7
1011,228,Jigoku Shoujo,TV,26,2005,231064,7.7
1016,7592,Nurarihyon no Mago,TV,24,2010,172085,7.7
1026,11111,Another,TV,12,2012,832771,7.7
1029,1690,Bokurano,TV,24,2007,107892,7.7
1031,33028,Danganronpa 3: The End of Kibougamine Gakuen - Zetsubou-hen,TV,11,2016,136468,7.7
1032,2229,Dragon Quest: Dai no Daibouken (TV),TV,46,1991,12729,7.7
1033,226,Elfen Lied,TV,13,2004,891332,7.7
1035,1281,Gakkou no Kaidan,TV,19,2000,71048,7.7
1037,3713,Jigoku Shoujo Mitsuganae,TV,26,2008,75717,7.7
1040,24439,Kekkai Sensen,TV,12,2015,411731,7.7
1041,1412,Lupin III,TV,23,1971,51718,7.7
1042,331,Mahoujin Guruguru,TV,45,1994,7085,7.7
1043,20785,Mahouka Koukou no Rettousei,TV,26,2014,480047,7.7
1044,709,Mujin Wakusei Survive,TV,52,2003,16785,7.7
1045,31953,New Game!,TV,12,2016,224541,7.7
1046,30296,Rakudai Kishi no Cavalry,TV,12,2015,380640,7.7
1048,65,Rozen Maiden: Träumend,TV,12,2005,83791,7.7
1053,95,Turn A Gundam,TV,50,1999,27243,7.7
1054,856,Utawarerumono,TV,26,2006,117618,7.7
1055,33337,ACCA: 13-ku Kansatsu-ka,TV,12,2017,86259,7.7
1057,283,Akage no Anne,TV,50,1979,15004,7.7
1060,2471,Doraemon (1979),TV,1787,1979,21976,7.7
1061,30694,Dragon Ball Super,TV,131,2015,290564,7.7
1063,9065,Hakuouki Hekketsuroku,TV,10,2010,62493,7.7
1065,488,Ichigo Mashimaro,TV,12,2005,58687,7.7
1067,324,Kidou Keisatsu Patlabor: On Television,TV,47,1989,22170,7.7
1071,323,Mousou Dairinin,TV,13,2004,199438,7.7
1073,24135,Nobunaga Concerto,TV,10,2014,36668,7.7
1075,9930,Snow Halation,TV,12,2010,198444,7.7
1079,240,Genshiken,TV,12,2004,127684,7.7
1081,10793,Guilty Crown,TV,22,2011,686860,7.7
1086,10161,No.6,TV,11,2011,235845,7.7
1087,32729,Orange,TV,13,2016,317839,7.7
1089,17249,Pretty Rhythm: Rainbow Live,TV,51,2013,7097,7.7
1090,35240,Princess Principal,TV,12,2017,107367,7.7
1091,2787,Shakugan no Shana II (Second),TV,24,2007,229902,7.7
1094,1279,Taiyou no Ko Esteban,TV,39,1982,7446,7.7
1096,6444,Tegamibachi,TV,25,2009,87977,7.7
1097,16011,Tokyo Ravens,TV,24,2013,266359,7.7
1098,2557,Trapp Ikka Monogatari,TV,40,1991,4252,7.7
1099,2213,Black Jack (TV),TV,61,2004,21223,7.7
1100,110,Chuuka Ichiban!,TV,52,1997,11191,7.7
1104,36704,Free!: Dive to the Future,TV,12,2018,49602,7.7
1105,4725,Ga-Rei: Zero,TV,12,2008,178745,7.7
1109,33089,Kemono Friends,TV,12,2017,51557,7.7
1110,1915,Mahou Shoujo Lyrical Nanoha StrikerS,TV,26,2007,41828,7.7
1111,2985,Majin Tantei Nougami Neuro,TV,25,2007,51946,7.7
1115,5507,Senjou no Valkyria,TV,26,2009,99357,7.7
1116,30549,Soukyuu no Fafner: Dead Aggressor - Exodus 2nd Season,TV,13,2015,9823,7.7
1119,10278,The iDOLM@STER,TV,25,2011,108511,7.7
1120,2558,Wakakusa Monogatari: Nan to Jo-sensei,TV,40,1993,3732,7.7
1121,32977,Aggressive Retsuko,TV,100,2016,26971,7.6
1123,20031,D-Frag!,TV,12,2014,237239,7.6
1126,132,GetBackers,TV,49,2002,89700,7.6
1130,10790,Kore wa Zombie Desu ka? of the Dead,TV,10,2012,252437,7.6
1132,584,Noein: Mou Hitori no Kimi e,TV,24,2005,68013,7.6
1138,35503,Shoujo☆Kageki Revue Starlight,TV,12,2018,30424,7.6
1139,14227,Tonari no Kaibutsu-kun,TV,13,2012,519751,7.6
1143,34445,Yuuki Yuuna wa Yuusha de Aru: Yuusha no Shou,TV,6,2017,22243,7.6
1144,11319,Zero no Tsukaima F,TV,12,2012,251625,7.6
1145,2214,Black Jack 21,TV,17,2006,8328,7.6
1148,32948,Fune wo Amu,TV,11,2016,61209,7.6
1149,24765,Gakkougurashi!,TV,12,2015,235313,7.6
1151,2026,Hayate no Gotoku!,TV,52,2007,160746,7.6
1155,3731,Itazura na Kiss,TV,25,2008,180138,7.6
1158,1606,Kekkaishi,TV,52,2006,77300,7.6
1159,1483,Master Keaton,TV,24,1998,13776,7.6
1160,36494,Mekakucity Records,TV,13,2010,73434,7.6
1163,2112,Over Drive,TV,26,2007,34069,7.6
1165,33417,Super Lovers 2,TV,10,2017,38309,7.6
1166,13663,To LOVE-Ru Darkness,TV,12,2012,204971,7.6
1167,28979,To LOVE-Ru Darkness 2nd,TV,12,2015,130284,7.6
1168,10033,Toriko,TV,147,2011,76318,7.6
1169,969,Tsubasa Chronicle 2nd Season,TV,26,2006,92152,7.6
1171,32681,Uchuu Patrol Luluco,TV,13,2016,96611,7.6
1172,1650,Uchuu Senkan Yamato,TV,26,1974,16179,7.6
1176,1946,Ashita no Nadja,TV,50,2003,18756,7.6
1178,31931,Full Metal Panic! Invisible Victory,TV,12,2018,52168,7.6
1180,129,Gensoumaden Saiyuuki,TV,50,2000,39757,7.6
1181,17729,Grisaia no Kajitsu,TV,13,2014,301799,7.6
1182,17,Hungry Heart: Wild Striker,TV,52,2002,17025,7.6
1183,5231,Inazuma Eleven,TV,127,2008,78613,7.6
1185,35241,Konohana Kitan,TV,12,2017,70911,7.6
1188,23321,Log Horizon 2nd Season,TV,25,2014,337614,7.6
1190,36565,Major 2nd,TV,25,2018,13305,7.6
1191,35067,Osomatsu-san 2nd Season,TV,25,2017,31160,7.6
1192,32542,Sakamoto Desu ga?,TV,12,2016,329215,7.6
1193,8675,Seitokai Yakuindomo,TV,13,2010,301236,7.6
1194,32836,Senki Zesshou Symphogear AXZ,TV,13,2017,16255,7.6
1195,1557,Shounen Onmyouji,TV,26,2006,41107,7.6
1196,18139,Tonari no Seki-kun,TV,21,2014,132668,7.6
1197,10495,Yuru Yuri,TV,12,2011,215085,7.6
1198,34284,Yuuki Yuuna wa Yuusha de Aru: Washio Sumi no Shou,TV,6,2017,24129,7.6
1200,33506,Ao no Exorcist: Kyoto Fujouou-hen,TV,12,2017,301568,7.6
1201,7647,Arakawa Under the Bridge,TV,13,2010,224310,7.6
1202,874,Digimon Tamers,TV,51,2001,125315,7.6
1204,31706,Fate/kaleid liner Prisma☆Illya 3rei!!,TV,12,2016,63109,7.6
1205,36220,Itsudatte Bokura no Koi wa 10 cm Datta.,TV,6,2017,71211,7.6
1206,14467,K,TV,13,2012,429242,7.6
1208,2227,Lady Lady!!,TV,21,1987,3656,7.6
1212,34561,Re:Creators,TV,22,2017,243137,7.6
1213,6634,Sengoku Basara Two,TV,12,2010,52229,7.6
1214,6773,Shakugan no Shana III (Final),TV,24,2011,170692,7.6
1216,14289,Sukitte Ii na yo.,TV,13,2012,336167,7.6
1218,29854,Ushio to Tora (TV),TV,26,2015,134011,7.6
1219,24405,World Trigger,TV,73,2014,163909,7.6
1220,880,Aa! Megami-sama!: Sorezore no Tsubasa,TV,22,2006,50092,7.6
1221,31580,Ajin,TV,13,2016,304606,7.6
1223,1239,Bishoujo Senshi Sailor Moon SuperS,TV,39,1995,69046,7.6
1228,7661,Giant Killing,TV,26,2010,47560,7.6
1229,31433,Ginga Eiyuu Densetsu: Die Neue These - Kaikou,TV,12,2018,45806,7.6
1230,23251,Gugure! Kokkuri-san,TV,12,2014,121958,7.6
1232,24703,High School DxD BorN,TV,12,2015,354773,7.6
1234,914,Ike! Ina-chuu Takkyuubu,TV,26,1995,10709,7.6
1236,37497,Irozuku Sekai no Ashita kara,TV,13,2018,108332,7.6
1239,1087,Kimagure Orange☆Road,TV,48,1987,23999,7.6
1241,12487,Kyoukaisenjou no Horizon II,TV,13,2012,60642,7.6
1242,22693,Lady Jewelpet,TV,52,2014,5194,7.6
1244,36513,Rokuhoudou Yotsuiro Biyori,TV,12,2018,15341,7.6
1249,1840,Zero no Tsukaima: Futatsuki no Kishi,TV,12,2007,324683,7.6
1250,67,Basilisk: Kouga Ninpou Chou,TV,24,2005,131718,7.6
1253,14131,Girls &amp;amp; Panzer,TV,12,2012,160268,7.6
1255,21327,Isshuukan Friends.,TV,12,2014,197493,7.6
1256,2012,Jigoku Sensei Nube,TV,49,1996,11875,7.6
1257,1567,Kaitou Saint Tail,TV,43,1995,11738,7.6
1259,145,Kareshi Kanojo no Jijou,TV,26,1998,130419,7.6
1261,3001,Moyashimon,TV,11,2007,54336,7.6
1262,340,Mutsu Enmei Ryuu Gaiden: Shura no Toki,TV,26,2004,17451,7.6
1264,23277,Saenai Heroine no Sodatekata,TV,12,2015,290055,7.6
1265,355,Shakugan no Shana,TV,24,2005,381946,7.6
1266,11371,Shin Tennis no Ouji-sama,TV,13,2012,39089,7.6
1269,1985,UFO Robo Grendizer,TV,74,1975,6267,7.6
1270,16241,"Yondemasu yo, Azazel-san. Z",TV,13,2013,27080,7.6
1271,35789,Yowamushi Pedal: Glory Line,TV,25,2018,24486,7.6
1272,4416,Yuusha-Ou GaoGaiGar Final Grand Glorious Gathering,TV,12,2005,2334,7.6
1273,857,Air Gear,TV,25,2006,246850,7.6
1274,11433,Ano Natsu de Matteru,TV,12,2012,233325,7.6
1278,455,Fantastic Children,TV,26,2004,22559,7.6
1282,36094,Hakumei to Mikochi,TV,12,2018,32738,7.6
1285,37475,Kishuku Gakkou no Juliet,TV,12,2018,81223,7.6
1286,250,Konjiki no Gash Bell!!,TV,150,2003,73621,7.6
1287,5494,Konnichiwa Anne: Before Green Gables,TV,39,2009,3850,7.6
1290,5162,Minami-ke Okaeri,TV,13,2009,52916,7.6
1293,2549,Perrine Monogatari,TV,53,1978,2780,7.6
1294,2257,Taiyou no Kiba Dagram,TV,75,1981,2817,7.6
1296,177,Tsubasa Chronicle,TV,26,2005,165946,7.6
1298,16005,Zettai Karen Children: The Unlimited - Hyoubu Kyousuke,TV,12,2013,89785,7.6
1300,22147,Amagi Brilliant Park,TV,13,2014,342521,7.6
1303,32189,Danganronpa 3: The End of Kibougamine Gakuen - Mirai-hen,TV,12,2016,158647,7.6
1307,2002,Heroic Age,TV,26,2007,81338,7.6
1309,10568,Kamisama no Memochou,TV,12,2011,170218,7.6
1313,26243,Owari no Seraph,TV,12,2015,549293,7.6
1314,708,Patapata Hikousen no Bouken,TV,26,2002,4137,7.6
1315,23135,PriPara,TV,140,2014,12100,7.6
1319,2562,Shion no Ou,TV,22,2007,24510,7.6
1327,587,Hanbun no Tsuki ga Noboru Sora,TV,6,2006,77609,7.6
1332,11013,Inu x Boku SS,TV,12,2012,302329,7.6
1334,1579,Kiniro no Corda: Primo Passo,TV,25,2006,74634,7.6
1335,35079,Kino no Tabi: The Beautiful World - The Animated Series,TV,12,2017,99373,7.6
1336,34984,Koi wa Ameagari no You ni,TV,12,2018,118847,7.6
1337,334,Marmalade Boy,TV,76,1994,32023,7.6
1338,3673,Nijuu Mensou no Musume,TV,22,2008,26177,7.6
1339,10588,Persona 4 the Animation,TV,25,2011,176386,7.6
1340,209,R.O.D the TV,TV,26,2003,55029,7.6
1343,2268,Tatakae! Chou Robot Seimeitai Transformers,TV,98,1985,6782,7.6
1344,4654,Toaru Majutsu no Index,TV,24,2008,451575,7.6
1345,10216,"Yondemasu yo, Azazel-san. (TV)",TV,13,2011,54871,7.6
1348,12291,Acchi Kocchi (TV),TV,12,2012,189563,7.6
1350,31821,Arslan Senki (TV): Fuujin Ranbu,TV,8,2016,89059,7.6
1352,18671,Chuunibyou demo Koi ga Shitai! Ren,TV,12,2014,330157,7.6
1354,35849,Darling in the FranXX,TV,24,2018,415396,7.6
1355,31376,Flying Witch,TV,12,2016,158261,7.6
1356,1251,Fushigi no Umi no Nadia,TV,39,1990,37389,7.6
1362,36593,Hug tto! Precure,TV,50,2018,6432,7.6
1364,36522,Ling Qi 2,TV,12,2018,13723,7.6
1365,13655,Little Busters!,TV,26,2012,185370,7.6
1366,15051,Love Live! School Idol Project,TV,13,2013,254637,7.6
1367,96,Mobile Fighter G Gundam,TV,49,1994,45465,7.6
1369,11933,Oda Nobuna no Yabou,TV,12,2012,191225,7.6
1376,36470,Tada-kun wa Koi wo Shinai,TV,13,2018,111150,7.6
1384,21743,Donten ni Warau,TV,12,2014,79847,7.5
1385,21273,Gochuumon wa Usagi Desu ka?,TV,12,2014,134322,7.5
1387,13115,Hakuouki Reimeiroku,TV,12,2012,38989,7.5
1388,23269,Hello!! Kiniro Mosaic,TV,12,2015,49861,7.5
1389,270,Hellsing,TV,13,2001,420257,7.5
1390,11617,High School DxD,TV,12,2012,642100,7.5
1391,8217,Jewelpet Twinkle☆,TV,52,2010,5931,7.5
1392,22817,Kindaichi Shounen no Jikenbo Returns,TV,25,2014,11254,7.5
1393,21105,Love Stage!!,TV,10,2014,128643,7.5
1394,1563,Magic Knight Rayearth II,TV,29,1995,22905,7.5
1400,353,Ojamajo Doremi Dokkaan!,TV,51,2002,8800,7.5
1406,3369,Shoubushi Densetsu Tetsuya,TV,20,2000,5182,7.5
1407,6802,So Ra No Wo To,TV,12,2010,112928,7.5
1409,16524,Suisei no Gargantia,TV,13,2013,230197,7.5
1410,11757,Sword Art Online,TV,25,2012,1415367,7.5
1412,1003,Aa! Megami-sama! (TV) Specials,TV,3,2005,22044,7.5
1413,16273,Acchi Kocchi (TV): Place=Princess,TV,1,2012,38352,7.5
1415,4981,Casshern Sins,TV,24,2008,106845,7.5
1416,33731,Gabriel DropOut,TV,12,2017,205755,7.5
1419,4039,Golgo 13 (TV),TV,50,2008,26109,7.5
1423,6116,Mainichi Kaasan,TV,142,2009,2170,7.5
1425,34262,Oushitsu Kyoushi Heine,TV,12,2017,67594,7.5
1427,1608,Salaryman Kintarou,TV,20,2001,5688,7.5
1428,10378,Shinryaku!? Ika Musume,TV,12,2011,61052,7.5
1430,1372,Taiho Shichau zo (TV),TV,47,1996,16567,7.5
1434,1050,Bobobo-bo Bo-bobo,TV,76,2003,55466,7.5
1435,2800,Candy Candy,TV,115,1976,15938,7.5
1437,364,Gallery Fake,TV,37,2005,9101,7.5
1438,2409,Gokudou-kun Manyuuki,TV,26,1999,10252,7.5
1441,1356,Hokuto no Ken 2,TV,43,1987,16935,7.5
1442,36754,Kakuriyo no Yadomeshi,TV,26,2018,53223,7.5
1443,218,Kidou Senkan Nadesico,TV,26,1996,36218,7.5
1445,31798,Kiznaiver,TV,12,2016,355636,7.5
1446,32953,Koi ni Naritai Aquarium,TV,12,2011,412257,7.5
1450,32792,Mobile Suit Gundam Unicorn RE:0096,TV,22,2016,17350,7.5
1451,1873,Plawres Sanshirou,TV,37,1983,2325,7.5
1458,567,The Big O,TV,26,1999,60841,7.5
1459,691,Yawara!,TV,124,1989,10096,7.5
1460,481,Yu☆Gi☆Oh! Duel Monsters,TV,224,2000,199596,7.5
1461,22729,Aldnoah.Zero,TV,12,2014,344988,7.5
1462,32828,Amaama to Inazuma,TV,12,2016,164835,7.5
1463,37924,Ani ni Tsukeru Kusuri wa Nai! 2,TV,24,2018,9782,7.5
1464,34618,Blend S,TV,12,2017,226338,7.5
1466,14967,Boku wa Tomodachi ga Sukunai Next,TV,12,2013,312750,7.5
1467,14345,Btooom!,TV,12,2012,498863,7.5
1468,2768,CLAMP in Wonderland 2,TV,12,2018,70512,7.5
1470,6573,Darker than Black: Ryuusei no Gemini,TV,12,2009,287336,7.5
1471,18507,Free!,TV,12,2013,381539,7.5
1472,37349,Goblin Slayer,TV,12,2018,254146,7.5
1481,22539,"One More Time, One More Chance",TV,49,1982,3790,7.5
1484,166,Samurai 7,TV,26,2004,90805,7.5
1485,18523,Senyuu. 2,TV,13,2013,42436,7.5
1487,34547,Shoukoku no Altair,TV,24,2017,43743,7.5
1490,2203,Waga Seishun no Arcadia: Mugen Kidou SSX,TV,22,1982,3759,7.5
1491,21435,Yama no Susume: Second Season,TV,24,2014,19199,7.5
1492,35672,Yama no Susume: Third Season,TV,13,2018,10467,7.5
1495,18497,Yozakura Quartet: Hana no Uta,TV,13,2013,84219,7.5
1497,11235,Amagami SS+ Plus,TV,13,2012,100720,7.5
1501,8687,Doraemon (2005),TV,1,2013,104380,7.5
1505,4060,Grimm Masterpiece Theater,TV,24,1987,2770,7.5
1506,379,Heppoko Jikken Animation Excel♥Saga,TV,26,1999,81629,7.5
1508,2037,Hime-chan no Ribbon,TV,61,1992,4959,7.5
1512,14527,Medaka Box Abnormal,TV,12,2012,93760,7.5
1514,8476,Otome Youkai Zakuro,TV,13,2010,81178,7.5
1516,3420,Shigofumi,TV,12,2008,66750,7.5
1518,2923,Shugo Chara!,TV,51,2007,148980,7.5
1519,5262,Shugo Chara!! Doki,TV,51,2008,72845,7.5
1520,5958,Sora no Otoshimono,TV,13,2009,310868,7.5
1522,15731,Tamayura: More Aggressive,TV,12,2013,13642,7.5
1523,200,Tenshi na Konamaiki,TV,50,2002,18871,7.5
1524,3613,Toshokan Sensou,TV,12,2008,49837,7.5
1525,1459,Uchuu no Kishi Tekkaman Blade,TV,49,1992,10845,7.5
1526,1651,Uchuu Senkan Yamato 2,TV,26,1978,5054,7.5
1529,102,Aishiteruze Baby★★,TV,26,2004,76973,7.5
1530,586,Ayakashi: Japanese Classic Horror,TV,11,2006,45160,7.5
1538,34933,Kakegurui,TV,12,2017,330826,7.5
1540,32949,Kuzu no Honkai,TV,12,2017,278445,7.5
1541,98,Mai-HiME,TV,26,2004,89302,7.5
1542,593,Mugen no Ryvius,TV,26,1999,30034,7.5
1545,1212,Oban Star-Racers,TV,26,2006,33352,7.5
1548,10257,Pretty Rhythm: Aurora Dream,TV,51,2011,12606,7.5
1549,5671,Saki,TV,25,2009,67684,7.5
1550,30736,Shingeki no Bahamut: Virgin Soul,TV,24,2017,136049,7.5
1551,8557,Shinryaku! Ika Musume,TV,12,2010,126933,7.5
1553,5712,Tanoshii Muumin Ikka Bouken Nikki,TV,26,1991,3592,7.5
1554,3712,Zero no Tsukaima: Princesses no Rondo,TV,12,2008,289285,7.5
1555,29,Zipang,TV,26,2004,12798,7.5
1558,13349,Chouyaku Hyakuninisshu: Uta Koi.,TV,13,2012,19884,7.5
1566,15613,Hakkenden: Touhou Hakken Ibun,TV,13,2013,78121,7.5
1569,35413,Imouto sae Ireba Ii.,TV,12,2017,137212,7.5
1570,12679,Joshiraku,TV,13,2012,72525,7.5
1572,34318,Mekakucity V's,TV,12,2014,207649,7.5
1574,23281,Psycho-Pass 2,TV,11,2014,351119,7.5
1576,5854,Shin Chou Kyou Ryo: Condor Hero III,TV,26,2008,1901,7.5
1577,2596,Shinreigari: Ghost Hound,TV,22,2007,99220,7.5
1578,1642,Sugar Sugar Rune,TV,51,2005,22387,7.5
1582,33094,WWW.Working!!,TV,13,2016,90311,7.5
1584,36934,Captain Tsubasa (2018),TV,52,2018,36648,7.5
1585,59,Chobits,TV,26,2002,331998,7.5
1586,1069,Chou Denji Machine Voltes V,TV,40,1977,4234,7.5
1589,3213,Ganbare Genki,TV,35,1980,1294,7.5
